anio,mes,mes_num,estado,tipo_delito,subtipo_delito,modalidad,cantidad,fecha,periodo
2024,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,12,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,20,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,17,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,23,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,26,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,24,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,28,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,5,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,25,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,10,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,5,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,16,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,24,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,5,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,17,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,13,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,6,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,7,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,10,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,9,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,19,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,14,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,17,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,28,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,7,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,11,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,13,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,6,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,22,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,29,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,26,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,8,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Sin violencia,18,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Secuestro,Secuestro,No especificado,6,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Secuestro,Secuestro,No especificado,4,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Secuestro,Secuestro,No especificado,3,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Secuestro,Secuestro,No especificado,1,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Secuestro,Secuestro,No especificado,2,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Secuestro,Secuestro,No especificado,5,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Secuestro,Secuestro,No especificado,7,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Secuestro,Secuestro,No especificado,5,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Secuestro,Secuestro,No especificado,4,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Secuestro,Secuestro,No especificado,6,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Secuestro,Secuestro,No especificado,2,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Secuestro,Secuestro,No especificado,7,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Secuestro,Secuestro,No especificado,5,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Secuestro,Secuestro,No especificado,6,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Secuestro,Secuestro,No especificado,4,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Secuestro,Secuestro,No especificado,3,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Secuestro,Secuestro,No especificado,3,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Secuestro,Secuestro,No especificado,1,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Secuestro,Secuestro,No especificado,6,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Secuestro,Secuestro,No especificado,2,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Secuestro,Secuestro,No especificado,7,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Secuestro,Secuestro,No especificado,1,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Secuestro,Secuestro,No especificado,5,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Secuestro,Secuestro,No especificado,4,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Secuestro,Secuestro,Sin violencia,4,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Secuestro,Secuestro,Sin violencia,4,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Secuestro,Secuestro,Sin violencia,1,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Secuestro,Secuestro,Sin violencia,4,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Secuestro,Secuestro,Sin violencia,4,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Secuestro,Secuestro,Sin violencia,6,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Secuestro,Secuestro,Sin violencia,3,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Secuestro,Secuestro,Sin violencia,6,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Secuestro,Secuestro,Sin violencia,6,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Secuestro,Secuestro,Sin violencia,1,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Secuestro,Secuestro,Sin violencia,5,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Secuestro,Secuestro,Sin violencia,7,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Secuestro,Secuestro exprés,No especificado,2,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Secuestro,Secuestro exprés,No especificado,3,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Secuestro,Secuestro exprés,No especificado,1,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Secuestro,Secuestro exprés,No especificado,1,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Secuestro,Secuestro exprés,No especificado,2,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Secuestro,Secuestro exprés,No especificado,2,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Secuestro,Secuestro exprés,No especificado,3,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Secuestro,Secuestro exprés,No especificado,1,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Secuestro,Secuestro exprés,No especificado,3,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Secuestro,Secuestro exprés,No especificado,5,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Secuestro,Secuestro exprés,No especificado,2,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Secuestro,Secuestro exprés,No especificado,4,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,4,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,3,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,3,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,5,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,6,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,2,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,7,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,4,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,7,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,1,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,2,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,4,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,4,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,1,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,7,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,2,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,3,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,6,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,5,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,4,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,2,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,1,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,6,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Secuestro,Secuestro exprés,Sin violencia,2,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo a casa habitación,No especificado,293,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo a casa habitación,No especificado,228,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo a casa habitación,No especificado,169,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo a casa habitación,No especificado,81,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo a casa habitación,No especificado,88,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo a casa habitación,No especificado,282,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo a casa habitación,No especificado,198,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo a casa habitación,No especificado,185,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo a casa habitación,No especificado,153,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo a casa habitación,No especificado,200,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo a casa habitación,No especificado,199,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo a casa habitación,No especificado,71,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo a casa habitación,No especificado,78,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo a casa habitación,No especificado,259,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo a casa habitación,No especificado,78,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo a casa habitación,No especificado,99,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Robo,Robo a casa habitación,No especificado,256,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo a casa habitación,No especificado,93,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo a casa habitación,No especificado,220,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo a casa habitación,No especificado,233,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo a casa habitación,No especificado,240,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo a casa habitación,No especificado,68,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo a casa habitación,No especificado,206,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo a casa habitación,No especificado,88,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo a casa habitación,Sin violencia,160,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo a casa habitación,Sin violencia,177,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo a casa habitación,Sin violencia,185,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo a casa habitación,Sin violencia,235,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo a casa habitación,Sin violencia,178,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo a casa habitación,Sin violencia,54,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo a casa habitación,Sin violencia,242,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo a casa habitación,Sin violencia,153,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo a casa habitación,Sin violencia,155,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo a casa habitación,Sin violencia,284,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo a casa habitación,Sin violencia,198,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo a casa habitación,Sin violencia,95,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo a casa habitación,Sin violencia,218,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo a casa habitación,Sin violencia,62,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo a casa habitación,Sin violencia,293,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo a casa habitación,Sin violencia,283,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Robo,Robo a casa habitación,Sin violencia,107,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo a casa habitación,Sin violencia,61,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo a casa habitación,Sin violencia,170,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo a casa habitación,Sin violencia,69,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo a casa habitación,Sin violencia,193,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo a casa habitación,Sin violencia,105,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo a casa habitación,Sin violencia,235,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo a casa habitación,Sin violencia,160,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo de vehículo,No especificado,187,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo de vehículo,No especificado,295,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo de vehículo,No especificado,279,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo de vehículo,No especificado,281,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo de vehículo,No especificado,198,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo de vehículo,No especificado,223,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo de vehículo,No especificado,237,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo de vehículo,No especificado,222,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo de vehículo,No especificado,66,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo de vehículo,No especificado,120,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo de vehículo,No especificado,270,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo de vehículo,No especificado,52,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo de vehículo,No especificado,235,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo de vehículo,No especificado,293,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo de vehículo,No especificado,169,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo de vehículo,No especificado,211,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Robo,Robo de vehículo,No especificado,196,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo de vehículo,No especificado,196,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo de vehículo,No especificado,112,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo de vehículo,No especificado,260,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo de vehículo,No especificado,125,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo de vehículo,No especificado,107,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo de vehículo,No especificado,208,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo de vehículo,No especificado,241,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo de vehículo,Sin violencia,225,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo de vehículo,Sin violencia,232,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo de vehículo,Sin violencia,232,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo de vehículo,Sin violencia,165,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo de vehículo,Sin violencia,269,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo de vehículo,Sin violencia,252,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo de vehículo,Sin violencia,167,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo de vehículo,Sin violencia,210,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo de vehículo,Sin violencia,197,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo de vehículo,Sin violencia,268,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo de vehículo,Sin violencia,127,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo de vehículo,Sin violencia,124,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo de vehículo,Sin violencia,186,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo de vehículo,Sin violencia,193,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo de vehículo,Sin violencia,298,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo de vehículo,Sin violencia,187,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Robo,Robo de vehículo,Sin violencia,52,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo de vehículo,Sin violencia,162,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo de vehículo,Sin violencia,167,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo de vehículo,Sin violencia,158,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo de vehículo,Sin violencia,294,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo de vehículo,Sin violencia,95,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo de vehículo,Sin violencia,142,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo de vehículo,Sin violencia,214,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo a negocio,Sin violencia,241,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo a negocio,Sin violencia,149,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo a negocio,Sin violencia,139,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo a negocio,Sin violencia,175,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo a negocio,Sin violencia,291,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo a negocio,Sin violencia,73,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo a negocio,Sin violencia,149,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo a negocio,Sin violencia,90,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo a negocio,Sin violencia,157,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo a negocio,Sin violencia,80,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo a negocio,Sin violencia,201,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo a negocio,Sin violencia,262,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo a negocio,Sin violencia,155,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo a negocio,Sin violencia,269,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo a negocio,Sin violencia,212,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo a negocio,Sin violencia,169,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Robo,Robo a negocio,Sin violencia,129,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo a negocio,Sin violencia,266,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo a negocio,Sin violencia,93,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo a negocio,Sin violencia,94,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo a negocio,Sin violencia,133,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo a negocio,Sin violencia,299,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo a negocio,Sin violencia,234,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo a negocio,Sin violencia,245,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Robo,Robo a negocio,No especificado,119,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Robo,Robo a negocio,No especificado,192,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Robo,Robo a negocio,No especificado,177,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Robo,Robo a negocio,No especificado,214,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Robo,Robo a negocio,No especificado,70,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Robo,Robo a negocio,No especificado,118,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Robo,Robo a negocio,No especificado,136,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Robo,Robo a negocio,No especificado,196,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Robo,Robo a negocio,No especificado,138,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Robo,Robo a negocio,No especificado,177,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Robo,Robo a negocio,No especificado,298,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Robo,Robo a negocio,No especificado,245,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Robo,Robo a negocio,No especificado,283,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Robo,Robo a negocio,No especificado,135,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Robo,Robo a negocio,No especificado,130,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Robo,Robo a negocio,No especificado,110,2024-04,Abril 2024
